"","FTHGf1","FTHGf2","FTHGf3","FTHGf4","FTHGf5","FTHGf6","FTHGf7","FTHGf8","FTHGa1","FTHGa2","FTHGa3","FTHGa4","FTHGa5","FTHGa6","FTHGa7","FTHGa8","FTAGf1","FTAGf2","FTAGf3","FTAGf4","FTAGf5","FTAGf6","FTAGf7","FTAGf8","FTAGa1","FTAGa2","FTAGa3","FTAGa4","FTAGa5","FTAGa6","FTAGa7","FTAGa8","HSf1","HSf2","HSf3","HSf4","HSf5","HSf6","HSf7","HSf8","HSa1","HSa2","HSa3","HSa4","HSa5","HSa6","HSa7","HSa8","ASf1","ASf2","ASf3","ASf4","ASf5","ASf6","ASf7","ASf8","ASa1","ASa2","ASa3","ASa4","ASa5","ASa6","ASa7","ASa8","HSTf1","HSTf2","HSTf3","HSTf4","HSTf5","HSTf6","HSTf7","HSTf8","HSTa1","HSTa2","HSTa3","HSTa4","HSTa5","HSTa6","HSTa7","HSTa8","ASTf1","ASTf2","ASTf3","ASTf4","ASTf5","ASTf6","ASTf7","ASTf8","ASTa1","ASTa2","ASTa3","ASTa4","ASTa5","ASTa6","ASTa7","ASTa8","HCf1","HCf2","HCf3","HCf4","HCf5","HCf6","HCf7","HCf8","HCa1","HCa2","HCa3","HCa4","HCa5","HCa6","HCa7","HCa8","ACf1","ACf2","ACf3","ACf4","ACf5","ACf6","ACf7","ACf8","ACa1","ACa2","ACa3","ACa4","ACa5","ACa6","ACa7","ACa8","Y"
"2436",2,2.8,0.56,2.512,1.3024,0.26048,1.652096,0.3304192,4,2.4,2.08,2.016,0.4032,0.88064,0.176128,0.8352256,2,2.8,0.56,2.512,1.3024,0.26048,1.652096,0.3304192,4,2.4,2.08,2.016,0.4032,0.88064,0.176128,0.8352256,7,10.2,18.04,14.008,10.0016,18.00032,17.200064,8.2400128,16,12,9.6,15.52,13.504,13.9008,16.38016,14.476032,7,10.2,18.04,14.008,10.0016,18.00032,17.200064,8.2400128,16,12,9.6,15.52,13.504,13.9008,16.38016,14.476032,3,3,3,5.4,1.88,4.376,4.8752,2.57504,8,4.8,4.96,4.992,4.9984,6.59968,2.119936,2.8239872,3,3,3,5.4,1.88,4.376,4.8752,2.57504,8,4.8,4.96,4.992,4.9984,6.59968,2.119936,2.8239872,5,5,4.2,4.84,2.568,7.7136,4.74272,2.548544,9,5.8,5.16,4.232,5.6464,7.52928,3.105856,3.0211712,16,4,7.2,3.84,5.568,6.7136,4.54272,5.708544,4,6.4,3.68,7.136,5.4272,5.08544,4.217088,5.6434176,6
"2437",2,1.2,0.24,1.648,1.1296,1.82592,1.965184,2.7930368,3,2.2,4.44,1.688,2.7376,2.14752,1.229504,2.6459008,2,1.2,0.24,1.648,1.1296,1.82592,1.965184,2.7930368,3,2.2,4.44,1.688,2.7376,2.14752,1.229504,2.6459008,17,17,5.8,11.56,12.712,11.3424,11.06848,18.213696,14,13.2,17.84,10.768,10.1536,10.83072,10.966144,10.1932288,17,17,5.8,11.56,12.712,11.3424,11.06848,18.213696,14,13.2,17.84,10.768,10.1536,10.83072,10.966144,10.1932288,5,4.2,1.64,3.528,3.1056,5.42112,5.084224,5.0168448,6,4.4,4.88,2.576,4.5152,4.90304,4.980608,3.3961216,5,4.2,1.64,3.528,3.1056,5.42112,5.084224,5.0168448,6,4.4,4.88,2.576,4.5152,4.90304,4.980608,3.3961216,6,6,3.6,2.32,4.464,5.6928,5.93856,2.787712,3,4.6,4.92,3.384,5.4768,3.49536,4.699072,4.1398144,6,7.6,3.12,6.224,3.6448,6.32896,3.665792,5.5331584,6,7.6,6.32,4.464,7.2928,6.25856,3.651712,3.1303424,10
"2438",1,1.8,1.96,1.192,1.0384,0.20768,2.441536,2.8883072,2,2.8,2.16,1.232,0.2464,1.64928,1.129856,2.6259712,1,1.8,1.96,1.192,1.0384,0.20768,2.441536,2.8883072,2,2.8,2.16,1.232,0.2464,1.64928,1.129856,2.6259712,7,10.2,10.84,14.968,10.9936,8.59872,10.519744,10.1039488,7,10.2,12.44,10.488,15.6976,27.93952,20.787904,20.1575808,7,10.2,10.84,14.968,10.9936,8.59872,10.519744,10.1039488,7,10.2,12.44,10.488,15.6976,27.93952,20.787904,20.1575808,2,3.6,3.92,5.584,2.7168,2.94336,5.388672,3.4777344,5,3.4,5.48,2.696,6.1392,9.22784,5.045568,5.0091136,2,3.6,3.92,5.584,2.7168,2.94336,5.388672,3.4777344,5,3.4,5.48,2.696,6.1392,9.22784,5.045568,5.0091136,6,5.2,5.04,5.808,2.7616,2.15232,2.830464,3.7660928,2,4.4,5.68,4.336,8.0672,8.01344,4.802688,2.5605376,9,3.4,5.48,3.496,9.4992,9.09984,5.019968,2.6039936,5,5.8,5.96,2.792,2.1584,2.03168,4.406336,4.8812672,6
"2439",0,0,0,0.8,1.76,1.952,0.3904,0.07808,3,1.4,0.28,0.856,0.1712,3.23424,2.246848,2.0493696,0,0,0,0.8,1.76,1.952,0.3904,0.07808,3,1.4,0.28,0.856,0.1712,3.23424,2.246848,2.0493696,13,15.4,7.08,11.816,12.7632,7.35264,14.270528,6.0541056,15,7.8,15.96,9.592,9.1184,21.02368,14.604736,12.5209472,13,15.4,7.08,11.816,12.7632,7.35264,14.270528,6.0541056,15,7.8,15.96,9.592,9.1184,21.02368,14.604736,12.5209472,1,3.4,2.28,3.656,6.3312,2.86624,3.773248,1.5546496,6,2.8,5.36,2.672,1.3344,7.46688,6.293376,3.6586752,1,3.4,2.28,3.656,6.3312,2.86624,3.773248,1.5546496,6,2.8,5.36,2.672,1.3344,7.46688,6.293376,3.6586752,6,5.2,1.84,1.968,3.5936,2.31872,2.863744,0.5727488,4,5.6,9.92,4.384,5.6768,5.13536,5.027072,11.4054144,9,5.8,5.16,5.832,5.9664,7.59328,2.318656,3.6637312,3,3,5.4,9.08,5.816,1.9632,5.99264,4.398528,13
"2440",3,3,2.2,1.24,0.248,2.4496,2.08992,0.417984,1,1,1.8,0.36,0.872,0.9744,0.99488,0.198976,3,3,2.2,1.24,0.248,2.4496,2.08992,0.417984,1,1,1.8,0.36,0.872,0.9744,0.99488,0.198976,20,14.4,16.48,14.496,10.0992,11.61984,11.923968,16.7847936,15,9.4,9.88,6.776,6.9552,11.79104,14.358208,6.8716416,20,14.4,16.48,14.496,10.0992,11.61984,11.923968,16.7847936,15,9.4,9.88,6.776,6.9552,11.79104,14.358208,6.8716416,12,7.2,6.24,3.648,3.1296,4.62592,6.525184,6.9050368,6,2.8,4.56,1.712,2.7424,4.54848,5.709696,2.7419392,12,7.2,6.24,3.648,3.1296,4.62592,6.525184,6.9050368,6,2.8,4.56,1.712,2.7424,4.54848,5.709696,2.7419392,7,7,6.2,10.04,6.008,6.0016,2.80032,2.160064,8,4,4.8,2.56,0.512,6.5024,3.70048,2.340096,4,7.2,5.44,3.488,6.2976,4.45952,2.491904,3.6983808,6,5.2,1.84,3.568,4.7136,1.74272,1.148544,3.4297088,9
"2441",2,1.2,1.84,1.968,1.9936,1.99872,1.199744,1.0399488,4,0.8,1.76,2.752,0.5504,1.71008,1.142016,0.2284032,2,1.2,1.84,1.968,1.9936,1.99872,1.199744,1.0399488,4,0.8,1.76,2.752,0.5504,1.71008,1.142016,0.2284032,12,14.4,13.28,16.256,14.4512,11.69024,16.738048,12.1476096,16,11.2,11.04,12.608,12.9216,11.38432,11.076864,13.4153728,12,14.4,13.28,16.256,14.4512,11.69024,16.738048,12.1476096,16,11.2,11.04,12.608,12.9216,11.38432,11.076864,13.4153728,3,3,5.4,5.08,4.216,4.8432,3.36864,4.673728,9,4.2,4.04,5.608,5.9216,5.98432,5.196864,3.4393728,3,3,5.4,5.08,4.216,4.8432,3.36864,4.673728,9,4.2,4.04,5.608,5.9216,5.98432,5.196864,3.4393728,5,6.6,6.12,4.424,4.0848,3.21696,5.443392,5.0886784,12,3.2,4.64,4.928,6.5856,6.11712,2.023424,5.2046848,2,8.4,5.68,5.936,6.7872,3.75744,3.151488,4.6302976,6,3.6,3.12,4.624,6.5248,3.70496,4.740992,0.9481984,6
"2442",3,1.4,1.08,0.216,0.0432,1.60864,0.321728,0.0643456,2,1.2,0.24,0.048,0.8096,0.96192,1.792384,1.1584768,3,1.4,1.08,0.216,0.0432,1.60864,0.321728,0.0643456,2,1.2,0.24,0.048,0.8096,0.96192,1.792384,1.1584768,13,7.4,11.88,9.576,15.5152,14.30304,16.460608,14.4921216,15,12.6,14.52,7.704,9.5408,15.50816,16.701632,12.1403264,13,7.4,11.88,9.576,15.5152,14.30304,16.460608,14.4921216,15,12.6,14.52,7.704,9.5408,15.50816,16.701632,12.1403264,6,4.4,4.08,1.616,5.9232,4.38464,1.676928,2.7353856,5,3.4,3.88,1.576,1.9152,1.98304,4.396608,4.8793216,6,4.4,4.08,1.616,5.9232,4.38464,1.676928,2.7353856,5,3.4,3.88,1.576,1.9152,1.98304,4.396608,4.8793216,3,3,5.4,7.48,8.696,9.7392,3.54784,5.509568,6,9.2,6.64,3.728,2.3456,4.46912,4.093824,4.8187648,3,3.8,1.56,2.712,6.9424,6.18848,3.637696,2.3275392,6,6,7.6,6.32,5.264,2.6528,5.33056,9.066112,5
"2443",1,1.8,1.96,1.992,1.1984,1.03968,0.207936,0.0415872,2,1.2,0.24,0.848,0.9696,0.19392,2.438784,0.4877568,1,1.8,1.96,1.992,1.1984,1.03968,0.207936,0.0415872,2,1.2,0.24,0.848,0.9696,0.19392,2.438784,0.4877568,15,17.4,13.88,17.176,14.6352,14.12704,14.025408,12.4050816,14,10.8,17.36,10.672,11.7344,18.34688,21.269376,10.6538752,15,17.4,13.88,17.176,14.6352,14.12704,14.025408,12.4050816,14,10.8,17.36,10.672,11.7344,18.34688,21.269376,10.6538752,4,5.6,5.12,4.224,4.0448,6.40896,2.081792,4.4163584,6,2,2,4.4,6.48,5.296,9.0592,3.41184,4,5.6,5.12,4.224,4.0448,6.40896,2.081792,4.4163584,6,2,2,4.4,6.48,5.296,9.0592,3.41184,1,6.6,3.72,5.544,2.7088,6.94176,5.388352,1.0776704,3,7,7.8,3.96,9.592,9.1184,5.02368,5.004736,8,6.4,6.08,3.616,4.7232,8.14464,2.428928,5.2857856,4,1.6,1.92,5.184,7.4368,3.08736,5.417472,5.8834944,11
"2444",2,2,1.2,3.44,0.688,1.7376,1.14752,2.629504,2,1.2,1.84,2.768,1.3536,0.27072,0.854144,1.7708288,2,2,1.2,3.44,0.688,1.7376,1.14752,2.629504,2,1.2,1.84,2.768,1.3536,0.27072,0.854144,1.7708288,11,7.8,9.56,13.912,13.1824,27.43648,22.287296,15.6574592,21,13,14.6,13.32,9.864,8.3728,7.27456,10.254912,11,7.8,9.56,13.912,13.1824,27.43648,22.287296,15.6574592,21,13,14.6,13.32,9.864,8.3728,7.27456,10.254912,5,4.2,4.04,6.408,5.2816,9.05632,7.411264,5.4822528,4,2.4,7.68,5.536,1.9072,2.78144,2.956288,4.5912576,5,4.2,4.04,6.408,5.2816,9.05632,7.411264,5.4822528,4,2.4,7.68,5.536,1.9072,2.78144,2.956288,4.5912576,4,4,7.2,7.04,6.208,7.6416,5.52832,5.105664,8,4,1.6,1.92,1.984,1.9968,2.79936,2.159872,3,1.4,1.88,3.576,6.3152,2.86304,3.772608,8.7545216,1,5,5,6.6,6.92,8.584,4.9168,2.58336,5
"2445",1,0.2,0.84,2.568,1.3136,0.26272,0.852544,0.1705088,1,0.2,1.64,1.928,0.3856,0.07712,2.415424,1.2830848,1,0.2,0.84,2.568,1.3136,0.26272,0.852544,0.1705088,1,0.2,1.64,1.928,0.3856,0.07712,2.415424,1.2830848,13,12.2,16.04,10.408,6.0816,14.01632,18.003264,14.8006528,13,15.4,17.48,13.096,17.0192,11.40384,11.080768,7.8161536,13,12.2,16.04,10.408,6.0816,14.01632,18.003264,14.8006528,13,15.4,17.48,13.096,17.0192,11.40384,11.080768,7.8161536,5,5.8,1.96,2.792,2.9584,5.39168,4.278336,7.2556672,4,2.4,6.88,6.976,3.7952,3.95904,5.591808,2.7183616,5,5.8,1.96,2.792,2.9584,5.39168,4.278336,7.2556672,4,2.4,6.88,6.976,3.7952,3.95904,5.591808,2.7183616,6,6,8.4,5.68,2.736,4.5472,4.10944,5.621888,6,4.4,5.68,5.936,9.9872,7.59744,3.919488,3.9838976,6,3.6,4.72,5.744,5.9488,2.78976,6.157952,3.6315904,3,3.8,2.36,2.872,6.1744,6.03488,3.606976,2.3213952,8
"2446",1,1,1.8,1.16,1.032,0.2064,0.84128,0.968256,1,1,0.2,0.84,1.768,1.9536,1.99072,1.998144,1,1,1.8,1.16,1.032,0.2064,0.84128,0.968256,1,1,0.2,0.84,1.768,1.9536,1.99072,1.998144,6,8.4,8.88,9.776,16.3552,13.67104,16.334208,12.0668416,25,13,18.6,16.52,12.904,13.7808,13.95616,11.591232,6,8.4,8.88,9.776,16.3552,13.67104,16.334208,12.0668416,25,13,18.6,16.52,12.904,13.7808,13.95616,11.591232,3,2.2,4.44,2.488,6.0976,6.01952,2.803904,4.5607808,3,2.2,2.84,5.368,3.4736,3.89472,3.978944,4.7957888,3,2.2,4.44,2.488,6.0976,6.01952,2.803904,4.5607808,3,2.2,2.84,5.368,3.4736,3.89472,3.978944,4.7957888,4,5.6,5.12,4.224,7.2448,7.04896,5.409792,5.0819584,16,4.8,4.16,5.632,3.5264,3.90528,8.781056,6.5562112,12,6.4,6.08,2.816,9.3632,3.47264,3.094528,6.2189056,5,5.8,8.36,7.272,3.0544,7.81088,7.162176,3.0324352,13
"2447",2,0.4,0.88,0.176,0.0352,0.80704,1.761408,1.1522816,3,1.4,2.68,1.336,1.0672,1.01344,1.002688,1.0005376,2,0.4,0.88,0.176,0.0352,0.80704,1.761408,1.1522816,3,1.4,2.68,1.336,1.0672,1.01344,1.002688,1.0005376,13,9,15.4,8.68,17.736,15.5472,13.50944,13.901888,15,23,18.2,14.04,14.808,6.9616,10.99232,14.998464,13,9,15.4,8.68,17.736,15.5472,13.50944,13.901888,15,23,18.2,14.04,14.808,6.9616,10.99232,14.998464,3,3.8,4.76,2.552,4.5104,6.50208,6.100416,6.8200832,5,8.2,8.04,7.208,4.6416,1.72832,3.545664,3.1091328,3,3.8,4.76,2.552,4.5104,6.50208,6.100416,6.8200832,5,8.2,8.04,7.208,4.6416,1.72832,3.545664,3.1091328,6,2.8,2.96,1.392,8.2784,4.85568,3.371136,3.0742272,3,10.2,6.84,5.368,5.8736,5.17472,4.234944,7.2469888,6,6.8,6.96,6.192,10.0384,6.00768,6.001536,2.8003072,3,7,3.8,4.76,2.552,0.5104,6.50208,3.700416,6
"2448",0,3.2,2.24,2.048,2.8096,1.36192,1.072384,1.0144768,1,1.8,1.16,1.032,3.4064,1.48128,2.696256,0.5392512,0,3.2,2.24,2.048,2.8096,1.36192,1.072384,1.0144768,1,1.8,1.16,1.032,3.4064,1.48128,2.696256,0.5392512,18,16.4,13.68,17.136,13.8272,12.36544,5.673088,6.7346176,9,11.4,15.88,16.776,15.3552,14.27104,23.654208,12.7308416,18,16.4,13.68,17.136,13.8272,12.36544,5.673088,6.7346176,9,11.4,15.88,16.776,15.3552,14.27104,23.654208,12.7308416,7,8.6,4.92,7.384,5.4768,6.69536,2.139072,2.0278144,2,2.8,3.76,1.552,5.9104,4.38208,6.476416,4.4952832,7,8.6,4.92,7.384,5.4768,6.69536,2.139072,2.0278144,2,2.8,3.76,1.552,5.9104,4.38208,6.476416,4.4952832,10,11.6,6.32,6.064,2.8128,9.36256,3.472512,3.0945024,3,4.6,5.72,8.344,7.2688,3.05376,7.810752,7.1621504,4,3.2,3.04,5.408,7.4816,8.69632,9.739264,3.5478528,1,5,9,6.6,3.72,2.344,4.4688,4.09376,12
"2449",1,1.8,1.16,1.032,1.0064,1.00128,0.200256,0.0400512,1,2.6,2.12,1.224,1.8448,0.36896,0.073792,0.8147584,1,1.8,1.16,1.032,1.0064,1.00128,0.200256,0.0400512,1,2.6,2.12,1.224,1.8448,0.36896,0.073792,0.8147584,19,15.8,11.96,14.392,8.4784,12.09568,9.619136,9.9238272,10,12.4,8.08,6.416,8.4832,10.49664,10.099328,7.6198656,19,15.8,11.96,14.392,8.4784,12.09568,9.619136,9.9238272,10,12.4,8.08,6.416,8.4832,10.49664,10.099328,7.6198656,6,5.2,2.64,4.528,4.1056,4.82112,1.764224,3.5528448,3,5.4,4.28,3.256,2.2512,1.25024,1.850048,1.9700096,6,5.2,2.64,4.528,4.1056,4.82112,1.764224,3.5528448,3,5.4,4.28,3.256,2.2512,1.25024,1.850048,1.9700096,6,6,3.6,4.72,5.744,5.9488,2.78976,6.157952,2,2.8,3.76,2.352,2.8704,6.17408,6.034816,3.6069632,5,1.8,6.76,3.752,5.5504,2.71008,6.942016,5.3884032,6,3.6,7.12,7.824,3.9648,9.59296,9.118592,5.0237184,8
"2450",0,0.8,2.56,0.512,0.9024,0.18048,0.036096,2.4072192,0,2.4,1.28,1.856,1.1712,1.03424,1.806848,0.3613696,0,0.8,2.56,0.512,0.9024,0.18048,0.036096,2.4072192,0,2.4,1.28,1.856,1.1712,1.03424,1.806848,0.3613696,7,13.4,16.28,9.656,12.3312,8.86624,11.373248,14.2746496,18,19.6,17.52,17.104,10.6208,14.92416,21.384832,10.6769664,7,13.4,16.28,9.656,12.3312,8.86624,11.373248,14.2746496,18,19.6,17.52,17.104,10.6208,14.92416,21.384832,10.6769664,2,5.2,7.44,3.088,5.4176,2.68352,2.136704,6.0273408,2,10,6,6,2.8,5.36,8.272,3.2544,2,5.2,7.44,3.088,5.4176,2.68352,2.136704,6.0273408,2,10,6,6,2.8,5.36,8.272,3.2544,1,6.6,6.12,7.624,3.9248,3.98496,6.396992,2.0793984,5,6.6,3.72,4.744,3.3488,6.26976,6.053952,2.8107904,2,5.2,9.84,5.968,8.3936,8.07872,4.815744,4.9631488,1,2.6,1.32,3.464,2.2928,3.65856,3.131712,3.0263424,7
"2451",0,1.6,1.12,1.824,1.9648,1.19296,1.838592,1.9677184,6,1.2,2.64,2.928,1.3856,1.07712,3.415424,3.0830848,0,1.6,1.12,1.824,1.9648,1.19296,1.838592,1.9677184,6,1.2,2.64,2.928,1.3856,1.07712,3.415424,3.0830848,4,6.4,7.68,11.136,13.4272,6.68544,7.737088,14.3474176,18,11.6,12.72,9.744,13.9488,14.78976,13.357952,16.2715904,4,6.4,7.68,11.136,13.4272,6.68544,7.737088,14.3474176,18,11.6,12.72,9.744,13.9488,14.78976,13.357952,16.2715904,1,2.6,2.12,3.624,4.7248,1.74496,3.548992,4.7097984,11,4.6,5.72,4.344,3.2688,6.25376,7.650752,7.1301504,1,2.6,2.12,3.624,4.7248,1.74496,3.548992,4.7097984,11,4.6,5.72,4.344,3.2688,6.25376,7.650752,7.1301504,8,3.2,3.04,3.008,6.2016,5.24032,1.848064,4.3696128,4,2.4,6.08,3.616,3.1232,3.82464,3.964928,2.3929856,7,6.2,5.24,1.848,1.9696,3.59392,2.318784,2.8637568,6,4.4,5.68,9.936,4.3872,5.67744,5.135488,5.0270976,11
"2452",0,0.8,0.16,0.032,0.8064,0.96128,0.992256,0.1984512,2,2,0.4,3.28,1.456,0.2912,1.65824,0.331648,0,0.8,0.16,0.032,0.8064,0.96128,0.992256,0.1984512,2,2,0.4,3.28,1.456,0.2912,1.65824,0.331648,6,6.8,5.36,5.072,6.6144,6.92288,10.984576,10.9969152,16,11.2,11.84,15.968,12.7936,9.75872,12.351744,14.4703488,6,6.8,5.36,5.072,6.6144,6.92288,10.984576,10.9969152,16,11.2,11.84,15.968,12.7936,9.75872,12.351744,14.4703488,0,1.6,0.32,0.864,2.5728,2.91456,3.782912,4.7565824,7,5.4,4.28,4.056,4.0112,3.20224,5.440448,3.4880896,0,1.6,0.32,0.864,2.5728,2.91456,3.782912,4.7565824,7,5.4,4.28,4.056,4.0112,3.20224,5.440448,3.4880896,2,1.2,3.44,3.888,2.3776,0.47552,3.295104,2.2590208,2,2.8,4.56,4.912,4.1824,4.83648,3.367296,3.8734592,5,5,4.2,3.24,3.048,3.8096,7.16192,3.832384,4,2.4,9.28,3.456,2.2912,6.85824,6.171648,6.0343296,12
"2453",1,1,0.2,0.04,0.00799999999999999,0.8016,0.16032,0.832064,1,1.8,5.16,1.032,1.0064,1.80128,1.960256,1.1920512,1,1,0.2,0.04,0.00799999999999999,0.8016,0.16032,0.832064,1,1.8,5.16,1.032,1.0064,1.80128,1.960256,1.1920512,8,8.8,2.56,14.912,7.7824,10.35648,8.471296,14.4942592,11,15,17.4,7.48,12.696,15.3392,11.06784,13.413568,8,8.8,2.56,14.912,7.7824,10.35648,8.471296,14.4942592,11,15,17.4,7.48,12.696,15.3392,11.06784,13.413568,6,3.6,0.72,4.944,1.7888,2.75776,2.151552,2.8303104,4,8,7.2,3.04,3.008,4.6016,3.32032,6.264064,6,3.6,0.72,4.944,1.7888,2.75776,2.151552,2.8303104,4,8,7.2,3.04,3.008,4.6016,3.32032,6.264064,7,2.2,1.24,9.048,3.4096,3.88192,3.976384,7.1952768,3,5.4,9.88,2.776,9.3552,4.27104,2.454208,2.8908416,2,2,5.2,2.64,2.928,3.7856,3.15712,3.031424,2,4.4,4.88,5.776,6.7552,3.75104,3.950208,2.3900416,9
"2454",0,2.4,0.48,1.696,1.1392,0.22784,0.045568,0.00911359999999999,0,2.4,2.08,2.016,0.4032,0.88064,0.976128,0.9952256,0,2.4,0.48,1.696,1.1392,0.22784,0.045568,0.00911359999999999,0,2.4,2.08,2.016,0.4032,0.88064,0.976128,0.9952256,11,20.6,11.32,10.264,14.0528,25.21056,14.642112,10.9284224,14,13.2,16.24,16.848,19.3696,10.27392,7.654784,14.3309568,11,20.6,11.32,10.264,14.0528,25.21056,14.642112,10.9284224,14,13.2,16.24,16.848,19.3696,10.27392,7.654784,14.3309568,2,6,2.8,4.56,4.112,9.6224,5.12448,3.424896,5,5.8,6.76,6.152,5.2304,2.64608,2.129216,5.2258432,2,6,2.8,4.56,4.112,9.6224,5.12448,3.424896,5,5.8,6.76,6.152,5.2304,2.64608,2.129216,5.2258432,6,8.4,5.68,5.136,5.8272,5.96544,7.593088,2.3186176,7,3.8,3.16,5.432,9.0864,5.81728,1.963456,5.9926912,4,5.6,5.12,5.824,2.7648,5.35296,4.270592,0.8541184,5,1.8,3.56,2.312,7.6624,4.73248,8.146496,5.6292992,9
"2455",3,2.2,0.44,0.888,1.7776,1.95552,0.391104,0.8782208,1,1,0.2,0.84,0.968,1.7936,0.35872,3.271744,3,2.2,0.44,0.888,1.7776,1.95552,0.391104,0.8782208,1,1,0.2,0.84,0.968,1.7936,0.35872,3.271744,9,13,13,7.4,11.88,12.776,6.5552,6.11104,14,14.8,15.76,15.152,9.4304,12.28608,16.857216,12.1714432,9,13,13,7.4,11.88,12.776,6.5552,6.11104,14,14.8,15.76,15.152,9.4304,12.28608,16.857216,12.1714432,6,6,6,3.6,6.32,6.864,3.7728,1.55456,3,3.8,3.96,4.792,2.5584,5.31168,5.062336,6.6124672,6,6,6,3.6,6.32,6.864,3.7728,1.55456,3,3.8,3.96,4.792,2.5584,5.31168,5.062336,6.6124672,3,3,1.4,1.88,3.576,6.3152,2.86304,3.772608,2,1.2,5.04,5.008,6.6016,6.92032,8.584064,4.9168128,2,5.2,5.84,8.368,5.6736,2.73472,4.546944,4.1093888,6,6,4.4,5.68,5.936,9.9872,7.59744,3.919488,8
"2456",1,1.8,1.16,4.232,2.4464,2.08928,1.217856,1.0435712,1,1,1,0.2,2.44,2.088,2.8176,1.36352,1,1.8,1.16,4.232,2.4464,2.08928,1.217856,1.0435712,1,1,1,0.2,2.44,2.088,2.8176,1.36352,14,8.4,11.28,17.456,13.0912,13.01824,16.203648,8.8407296,15,8.6,6.52,3.704,7.9408,11.98816,13.597632,19.5195264,14,8.4,11.28,17.456,13.0912,13.01824,16.203648,8.8407296,15,8.6,6.52,3.704,7.9408,11.98816,13.597632,19.5195264,5,5,3.4,4.68,6.536,6.1072,4.42144,3.284288,6,2.8,3.76,1.552,2.7104,6.14208,6.028416,6.8056832,5,5,3.4,4.68,6.536,6.1072,4.42144,3.284288,6,2.8,3.76,1.552,2.7104,6.14208,6.028416,6.8056832,3,2.2,8.44,5.688,5.9376,6.78752,3.757504,3.1515008,3,5.4,3.48,3.096,4.6192,6.52384,3.704768,4.7409536,3,3.8,5.56,5.112,4.2224,7.24448,7.048896,5.4097792,10,14.8,4.56,4.112,5.6224,3.52448,3.904896,8.7809792,12
"2457",1,1,0.2,0.04,0.00799999999999999,2.4016,0.48032,3.296064,1,1,1,1.8,0.36,0.872,0.1744,0.83488,1,1,0.2,0.04,0.00799999999999999,2.4016,0.48032,3.296064,1,1,1,1.8,0.36,0.872,0.1744,0.83488,7,21.4,12.28,17.656,8.3312,9.66624,9.933248,10.7866496,12,7.2,13.44,13.088,9.8176,12.36352,15.272704,7.8545408,7,21.4,12.28,17.656,8.3312,9.66624,9.933248,10.7866496,12,7.2,13.44,13.088,9.8176,12.36352,15.272704,7.8545408,5,3.4,3.08,2.216,1.2432,4.24864,4.049728,6.4099456,1,2.6,2.92,4.584,1.7168,2.74336,5.348672,1.8697344,5,3.4,3.08,2.216,1.2432,4.24864,4.049728,6.4099456,1,2.6,2.92,4.584,1.7168,2.74336,5.348672,1.8697344,2,13.2,3.44,7.088,3.8176,5.56352,6.712704,4.5425408,4,4,6.4,3.68,7.136,5.4272,5.08544,4.217088,4,5.6,5.12,5.024,5.8048,2.76096,2.152192,2.8304384,2,2,4.4,5.68,4.336,8.0672,8.01344,4.802688,17
"2458",1,1.8,0.36,2.472,2.0944,0.41888,2.483776,1.2967552,2,2,0.4,3.28,1.456,1.0912,1.01824,1.003648,1,1.8,0.36,2.472,2.0944,0.41888,2.483776,1.2967552,2,2,0.4,3.28,1.456,1.0912,1.01824,1.003648,17,20.2,16.84,13.768,9.9536,12.39072,23.278144,13.4556288,12,11.2,12.64,12.128,8.0256,12.00512,5.601024,15.5202048,17,20.2,16.84,13.768,9.9536,12.39072,23.278144,13.4556288,12,11.2,12.64,12.128,8.0256,12.00512,5.601024,15.5202048,2,3.6,3.92,5.584,2.7168,5.34336,6.668672,5.3337344,2,4.4,5.68,6.736,4.5472,7.30944,2.261888,2.8523776,2,3.6,3.92,5.584,2.7168,5.34336,6.668672,5.3337344,2,4.4,5.68,6.736,4.5472,7.30944,2.261888,2.8523776,6,7.6,6.32,6.064,3.6128,4.72256,8.144512,2.4289024,5,4.2,1.64,1.928,5.1856,7.43712,3.087424,5.4174848,5,5.8,5.96,3.592,2.3184,4.46368,5.692736,5.9385472,5,3.4,4.68,4.936,3.3872,5.47744,3.495488,4.6990976,5
"2459",0,0.8,2.56,1.312,1.0624,1.01248,1.802496,2.7604992,6,1.2,1.84,1.168,1.0336,0.20672,0.041344,1.6082688,0,0.8,2.56,1.312,1.0624,1.01248,1.802496,2.7604992,6,1.2,1.84,1.168,1.0336,0.20672,0.041344,1.6082688,9,21.8,14.76,6.152,8.4304,8.08608,9.617216,15.5234432,17,9.8,9.96,10.792,12.5584,24.91168,11.382336,15.0764672,9,21.8,14.76,6.152,8.4304,8.08608,9.617216,15.5234432,17,9.8,9.96,10.792,12.5584,24.91168,11.382336,15.0764672,3,7.8,4.76,2.552,2.1104,2.02208,2.804416,6.1608832,9,5,3.4,3.08,5.416,9.8832,3.57664,4.715328,3,7.8,4.76,2.552,2.1104,2.02208,2.804416,6.1608832,9,5,3.4,3.08,5.416,9.8832,3.57664,4.715328,1,9.8,5.96,3.592,3.1184,4.62368,2.524736,2.1049472,2,2,6.8,2.96,2.992,5.3984,4.27968,4.855936,3,3,3,3,3.8,6.36,2.072,5.2144,7,2.2,4.44,3.288,3.0576,3.81152,7.162304,3.8324608,12
